STARLINK-4711           
Time(t),Position x(r_x),y(r_y),z(r_z),Velocity x(v_x),y(v_y),z(v_z)
2459905.6995050604,4547.461093638704,2414.1440964974227,4447.967270602273,-0.13432038556681036,6.78898777328341,-3.5372067673289105
2459905.7002002,4529.041176725433,2816.081622557245,4225.524025544269,-0.47885997939621805,6.59045246417194,-3.867388943566674
2459905.7008953397,4489.984756071555,3205.1878387796482,3983.7722835273694,-0.8212562850463238,6.361863774317931,-4.179935171176814
2459905.7015904794,4430.467539351888,3579.688175222281,3723.8147253178145,-1.1599465168604424,6.1042581662994735,-4.4734114318426235
2459905.702285619,4350.758676977071,3937.874364327111,3446.8376126013673,-1.4933830578662333,5.81880628105216,-4.7464696889648215
2459905.7029807586,4251.219634104582,4278.112355592672,3154.1054242398477,-1.8200406937138263,5.506808011631586,-4.997854477544018
2459905.7036758983,4132.302628487732,4598.849913711189,2846.9551074277165,-2.1384238274733978,5.169686890332857,-5.226409125505421
2459905.704371038,3994.548636555518,4898.623859090929,2526.789967403347,-2.447073632596505,4.808983796675462,-5.431081556777807
2459905.705066177,3838.585083207659,5176.066732287558,2195.073448113326,-2.744574902914293,4.426350264942654,-5.6109295144782685
2459905.7057613167,3665.1225721612923,5429.913927861939,1853.3214851807097,-3.0295637316782926,4.023539848390285,-5.765125845010027
2459905.7064564563,3474.9522661594056,5659.008508581958,1503.0968177100774,-3.300732997768593,3.6024014561458677,-5.89296203079912
2459905.707151596,3268.941839320872,5862.307385458831,1146.0008454060403,-3.5568395984283483,3.1648695727407907,-5.993852341360062
2459905.7078467356,3048.031557035698,6038.886002407619,783.6663863283233,-3.796710366872798,2.712955222871285,-6.0673367142855765
2459905.7085418752,2813.229900146459,6187.942642635747,417.7500555447115,-4.019247838545749,2.248736229004944,-6.113083091808061
2459905.709237015,2565.6088545731336,6308.8021377077275,49.92452440164225,-4.223435617227774,1.774347075939289,-6.130889059581764
2459905.7099321545,2306.298891718778,6400.9189578021405,-318.1292971468117,-4.408343299107372,1.2919684532524962,-6.1206827708733424
2459905.710627294,2036.4836673746636,6463.879666081838,-684.7301119523221,-4.573130917594632,0.8038165512932602,-6.082523147521624
2459905.7113224333,1757.394658693269,6497.404712185264,-1048.2038353081782,-4.717052787875486,0.31213251964781935,-6.0165994108857035
2459905.712017573,1470.3046369780793,6501.3496523817885,-1406.892355749486,-4.839461275859078,-0.18082981155021785,-5.9232296489753065
2459905.7127127126,1176.5228303317497,6475.705506003362,-1759.1597658782878,-4.939809060789145,-0.6728129180991169,-5.802859145731128
2459905.713407852,877.3880670968425,6420.598699727408,-2103.400896495289,-5.017651809566629,-1.1615677908933915,-5.656057612753737
2459905.714102992,574.2627265602317,6336.290219689354,-2438.0484525206803,-5.072649774779582,-1.6448643511530627,-5.483515971731206
2459905.7147981315,268.52642072048883,6223.1741569177775,-2761.5801800044237,-5.104568925337813,-2.1205019740654842,-5.286042497419982
2459905.715493271,-38.43037483118752,6081.7756289601575,-3072.5257844651196,-5.113281514511021,-2.5863197268219142,-5.0645583991619105
2459905.7161884108,-345.21270753284546,5912.748096650742,-3369.4735682138053,-5.098766099621742,-3.040206262329317,-4.82009288807983
2459905.7168835504,-650.427519617246,5716.8700982757455,-3651.076757237304,-5.061107032929084,-3.4801093175590534,-4.553777779877384
2459905.71757869,-952.6899739686557,5495.041426221327,-3916.059491255972,-5.000493447692483,-3.904044773691667,-4.266841684660822
2459905.718273829,-1250.629506736617,5248.278946923918,-4163.222294324939,-4.917217830217709,-4.31010497805295,-3.960604046703415
2459905.718968969,-1542.8967701840102,4977.711068458128,-4391.447974896153,-4.811673842917855,-4.696467909310617,-3.6364678284612535
2459905.7196641085,-1828.168451991813,4684.573408838404,-4599.705483375886,-4.684354305119105,-5.061403116004683,-3.2959139982537877
2459905.720359248,-2105.1539426184827,4370.202387128568,-4787.055027436184,-4.53584824675149,-5.403279863489197,-2.9404937600043266
2459905.7210543877,-2372.6008239720395,4036.029209880703,-4952.651916851635,-4.366837866182996,-5.7205733703658845,-2.5718216149553736
2459905.7217495274,-2629.3003638156697,3683.57332530967,-5095.750146929512,-4.17809511760103,-6.011870794082598,-2.1915680858872526
2459905.722444667,-2874.0927962246606,3314.435533905351,-5215.705541553861,-3.9704780041127465,-6.275876693674578,-1.8014523346750229
2459905.7231398067,-3105.8723711993243,2930.290786627259,-5311.9784503155215,-3.7449266017304117,-6.511417978967128,-1.403234700161124
2459905.7238349463,-3323.592157955225,2532.880701196964,-5384.1359956763745,-3.502458836189824,-6.717448357350637,-0.9987091784034026
2459905.7245300855,-3526.268457113114,2124.0061036182037,-5431.853843578954,-3.244166209128872,-6.893052182455437,-0.5896961378368769
2459905.725225225,-3712.985602639709,1705.5179659078924,-5454.917654469209,-2.9712084295343075,-7.037448380215602,-0.17803363342284714
2459905.7259203647,-3882.899128904957,1279.3108980589118,-5453.223774821535,-2.684809584991625,-7.149992746999115,0.23442855097465928
2459905.7266155044,-4035.2400089878843,847.3137390402139,-5426.779808344414,-2.3862523972322505,-7.230180980668807,0.6458376094506908
2459905.727310644,-4169.317888577671,411.4813686852129,-5375.704545428142,-2.0768731394739057,-7.277650629198123,1.0543450569204602
2459905.7280057836,-4284.524139965303,-26.213861491062023,-5300.227475620351,-1.7580562011589198,-7.292182702288312,1.4581143419654243
2459905.7287009233,-4380.33458424502,-463.7907803978348,-5200.6878432443245,-1.4312284701373168,-7.273702811650819,1.8553284508200423
2459905.729396063,-4456.311870780482,-899.2681037174734,-5077.533246880776,-1.09785353419858,-7.222281829002126,2.2441974944293355
2459905.7300912025,-4512.107503163384,-1330.6731652138499,-4931.317783955312,-0.7594257041284074,-7.138136046629585,2.622966268055821
2459905.7307863417,-4547.46348422301,-1756.050360076806,-4762.699862705084,-0.41746409175734667,-7.021626910477549,2.989921527849409
2459905.7314814813,-4562.213684328997,-2173.4709696415225,-4572.438976928754,-0.07350537004251091,-6.873259792477747,3.3434004246090874
2459905.732176621,-4556.28460192043,-2581.0400683432003,-4361.393180396456,0.27090133252073506,-6.693683004064207,3.6817964026932413
2459905.7328717606,-4529.695981104041,-2976.9061830721107,-4130.515005354677,0.6142019767010288,-6.483685464120364,4.003567457321319
2459905.7335669002,-4482.560887833377,-3359.2693793756202,-3880.8474914379735,0.9548441455656953,-6.244194115334314,4.30724300574921
2459905.73426204,-4415.085407060617,-3726.389456897386,-3613.5196862959488,1.2912839156181612,-5.976270641810607,4.591430826915323
2459905.7349571795,-4327.567924425508,-4076.5939282859213,-3329.7417356254805,1.6219928116760916,-5.681107536743884,4.854823777318105
2459905.735652319,-4220.397988337774,-4408.285742016815,-3030.7995774517594,1.945464814222878,-5.3600235064071216,5.096206237041575
2459905.736347459,-4094.0547503440403,-4719.950708926073,-2718.0492583855103,2.2602233831645293,-5.014458202668212,5.314460236883267
2459905.737042598,-3949.105087176756,-5010.164405079499,-2392.911114239274,2.5648282571515395,-4.645966537480906,5.50857109385584
2459905.7377377376,-3786.2007999069815,-5277.599647950366,-2056.8625159034673,2.8578831942775103,-4.256211075327231,5.677633250756163
2459905.738432877,-3606.0763841388075,-5521.031624924111,-1711.4324967981222,3.138041561512259,-3.8469562624077716,5.820854357628303
2459905.739128017,-3409.545435860039,-5739.344527892333,-1358.1939315163436,3.404013808094695,-3.420059575838515,5.937560148806747
2459905.7398231565,-3197.4971314854147,-5931.536701744751,-998.7565487663887,3.6545736902381254,-2.977463295727457,6.027198075571848
2459905.740518296,-2970.8922384435186,-6096.725469213679,-634.7595224582019,3.888564435149405,-2.5211854914099567,6.089340465688259
2459905.741213436,-2730.7587649324423,-6234.151399066976,-267.8638926376861,4.104904586321597,-2.0533105130178146,6.123687034807197
2459905.7419085754,-2478.187269501871,-6343.181989757334,100.25514385383302,4.302593481684195,-1.575979048040241,6.130066719393838
2459905.742603715,-2214.325853931974,-6423.314744432496,467.9160315357221,4.480716319282507,-1.091377809376821,6.10843880812938
2459905.743298854,-1940.3750520902367,-6474.179593167283,833.4384569062805,4.638448670578476,-0.6017292562098191,6.058893399152724
2459905.743993994,-1657.5815289310715,-6495.54081202186,1195.1521740088062,4.775061011454064,-0.10927945000052854,5.981650939784284
2459905.7446891335,-1367.2333909285708,-6487.297965921661,1551.403340630788,4.8899216889158,0.3837109444548301,5.877061395326614
2459905.745384273,-1070.653466030864,-6449.48655148169,1900.5632241190199,4.982500414555691,0.8749789993380975,5.745602392538716
2459905.7460794128,-769.193325518738,-6382.27777766074,2241.0355537129126,5.052370645971088,1.362270208052286,5.587876807413533
2459905.7467745524,-464.2269930729039,-6285.977731694201,2571.2639522203463,5.0992115073604545,1.8433493991475025,5.40460966092577
2459905.747469692,-157.1445558700644,-6161.025894438207,2889.7391621292586,5.122809132630605,2.3160114790586976,5.196644378868741
2459905.7481648317,150.65428770287036,-6007.993017481191,3195.006029109372,5.123057433471332,2.778091934137847,4.964938453807051
2459905.7488599713,457.7667094531068,-5827.578378377366,3485.6702082623656,5.099958300969642,3.2274770283523724,4.710558551859341
2459905.7495551105,762.7930249990162,-5620.6065813142595,3760.4043827186265,5.053621293643497,3.662113354038926,4.43467530226526
2459905.75025025,1064.3439497206577,-5388.023059178579,4017.955047861903,4.984262613421887,4.080018412738964,4.138556680946292
2459905.7509453897,1361.045742819542,-5130.8904281821315,4257.147099866541,4.892203897244555,4.479287839883744,3.823562847130562
2459905.7516405294,1651.5473002569283,-4850.382947566538,4476.8898897420195,4.777870228699891,4.8581050683361156,3.4911387825888203
2459905.752335669,1934.5260960676871,-4547.781152052514,4676.1819318776825,4.641787824782854,5.21474900712949,3.1428075211085007
2459905.7530308086,2208.6941756440287,-4224.465891242607,4854.1153765054705,4.484581271521721,5.547601485019771,2.7801629329360034
2459905.7537259483,2472.8039709547797,-3881.9119381815526,5009.880041786145,4.306970360945826,5.855154149854779,2.4048622849369172
2459905.754421088,2725.6539145853135,-3521.6812000268765,5142.766993236485,4.109766557932065,6.136014816613232,2.0186186158893578
2459905.7551162275,2966.0938311577484,-3145.41556407765,5252.171660479944,3.8938691240792367,6.388913261434104,1.6231929623507781
2459905.7558113667,3193.029939006394,-2754.8296785112475,5337.596434224792,3.660261085968214,6.61270632233645,1.2203867382980937
2459905.7565065064,3405.430337338954,-2351.7021125225533,5398.653048269792,3.4100041082218806,6.806383169444749,0.8120326675015352
2459905.757201646,3602.3287031125938,-1937.8688793445608,5435.063923349299,3.1442346696028283,6.9690685475092735,0.3999883537836594
2459905.7578967856,3782.8292250025943,-1515.2141169022052,5446.663615038271,2.8641584267191558,7.1000269953447095,-0.013872892545193404
2459905.7585919253,3946.1104537870388,-1085.661863938108,5433.399463803323,2.571045100498733,7.198665744153895,-0.4276699146663523
2459905.759287065,4091.428986172545,-651.1674118137942,5395.331821834831,2.2662229818059734,7.264537234379944,-0.8395218506918731
2459905.7599822045,4218.122811975518,-213.708521452063,5332.633790989629,1.9510732174609986,7.29734108879303,-1.247556274331793
2459905.760677344,4325.614311745773,224.72346170572703,5245.590472340595,1.6270238861504485,7.296925536146798,-1.649917319899394
2459905.761372484,4413.412892527096,662.1325615787664,5134.597728722981,1.295543873071505,7.2632882765596385,-2.044773775960397
2459905.762067623,4481.117211396457,1096.5268707411265,5000.160560434803,0.958136780121658,7.196576832381363,-2.430326875215733
2459905.7627627626,4528.41722060718,1525.92870174169,4842.890525982217,0.6163335181973395,7.097088057493454,-2.8048192969384544
2459905.7634579022,4555.09537688169,1948.3817930291445,4663.503603507888,0.2716869954153587,6.96526751453658,-3.166541498108434
2459905.764153042,4561.027913046146,2361.9613584396534,4462.816696313555,-0.07423560910315324,6.801707807579494,-3.51384051646461
2459905.7648481815,4546.185448299629,2764.7825672418676,4241.744103708608,-0.41985958360935915,6.607146467841379,-3.8451273195257976
2459905.765543321,4510.633228868375,3155.0091679231978,4001.293457820818,-0.763609762441281,6.382463151486927,-4.1588842278317015
2459905.766238461,4454.530940674743,3530.861923718703,3742.5612210350046,-1.1039176951757075,6.128676168485093,-4.453672111161064
2459905.7669336004,4378.132089444182,3890.6268193259616,3466.7277589639575,-1.4392288761671348,5.846938331467811,-4.728137314472226
2459905.76762874,4281.782945608858,4232.662997718178,3175.0520065636797,-1.7680100000431154,5.538532118358589,-4.9810182673222325
2459905.768323879,4165.921137600455,4555.410176360212,2868.865957527285,-2.088755992684761,5.2048643801781385,-5.211151582048433
2459905.769019019,4031.073403831255,4857.396772565325,2549.5677507325936,-2.3999980531306813,4.847459226287281,-5.417478485194472
2459905.7697141585,3877.8537055164884,5137.245485413395,2218.6164825721203,-2.7003094497679334,4.467952498382401,-5.599049257208176
2459905.770409298,3706.960154019285,5393.680623248331,1877.5246683181535,-2.9883133240682285,4.068083381459008,-5.7550287182046445
2459905.7711044378,3519.1718960234057,5625.533859719121,1527.8514407768237,-3.2626892115940045,3.6496864979311927,-5.884700360184802
2459905.7717995774,3315.345529994112,5831.749707469343,1171.1953085526154,-3.5221795311206523,3.2146832166981687,-5.987470039773743
2459905.772494717,3096.411141578036,6011.390453860384,809.186711628772,-3.765595773956122,2.765072441419825,-6.06286903188567
2459905.7731898567,2863.3679774421526,6163.640529139674,443.4804136468301,-3.9918243447431183,2.3029209350193267,-6.1105564125310154
2459905.7738849963,2617.2797799102987,6287.810281111502,75.74777196510772,-4.199832007603783,1.8303532445927582,-6.13032074582204
2459905.7745801355,2359.2699839926354,6383.339080115741,-292.330825856002,-4.3886707752256955,1.3495416213549283,-6.122081072724532
2459905.775275275,2090.515751630728,6449.7980821544015,-659.0747953286285,-4.557482935925174,0.8626940678672645,-6.08588712164983
2459905.7759704147,1812.2434864647619,6486.891725015595,-1022.809713840748,-4.70550431998689,0.3720454383846764,-6.021918869981018
2459905.7766655544,1525.7224003080587,6494.459230359106,-1381.8760980541008,-4.832068311330238,-0.12015477555648077,-5.930485353719775
2459905.777360694,1232.2587397345703,6472.47509931307,-1734.6368549301048,-4.936608652668322,-0.6116530704207407,-5.8120227771852395
2459905.7780558337,933.1896842797919,6421.049025898876,-2079.4848457275148,-5.018661816799698,-1.1002028114213522,-5.667091951080544
2459905.7787509733,629.8771194889717,6340.425160789442,-2414.850276677718,-5.0778688050479,-1.5835749730457747,-5.496375086157141
2459905.779446113,323.701319221219,6230.980735992078,-2739.207878735287,-5.113976373759703,-2.0595686676517064,-5.300671979902434
2459905.7801412526,16.05457136018215,6093.224065190121,-3051.083841202782,-5.126837696330127,-2.526021396118331,-5.0808956389724065
2459905.7808363917,-291.6650137041598,5927.79205817458,-3349.0622720619235,-5.1164124890455165,-2.9808186610026772,-4.838067554362512
2459905.7815315314,-598.0607157263997,5735.446569399365,-3631.792333944365,-5.082766546497812,-3.421904702157054,-4.573311672483214
2459905.782226671,-901.7423135622897,5517.071314906548,-3897.993056977874,-5.026070853936356,-3.847289758880176,-4.2878495932740135
2459905.7829218106,-1201.3331874679238,5273.667166090255,-4146.45980115619,-4.946600163769329,-4.25505992267728,-3.9829937903651875
2459905.7836169503,-1495.476291038324,5006.347467126751,-4376.069326702882,-4.844731131759177,-4.643384958896077,-3.6601413082658003
2459905.78431209,-1782.8402047112993,4716.332777846783,-4585.784672692491,-4.720940033515634,-5.010525924272993,-3.320767038993075
2459905.7850072295,-2062.1250402697706,4404.94517488959,-4774.659624935494,-4.575800092365927,-5.354842260449477,-2.9664167787588376
2459905.785702369,-2332.0681739521046,4073.6021428129684,-4941.842761191333,-4.4099784500979995,-5.674798359013054,-2.598700106395605
2459905.786397509,-2591.449787638934,3723.810086919165,-5086.581064160798,-4.224232810777157,-5.968969599302431,-2.21928312072574
2459905.787092648,-2839.098037626828,3357.1577502298005,-5208.223021188987,-4.019407929159875,-6.236047695161565,-1.8298813330245958
2459905.7877877876,-3073.894813072669,2975.308069931871,-5306.221662765743,-3.7964311205730055,-6.474846396333025,-1.4322511639721354
2459905.7884829273,-3294.7795985331554,2579.992217940731,-5380.136351622694,-3.556308905584812,-6.684304916023434,-1.0281839988111643
2459905.789178067,-3500.754747265379,2173.0009382303506,-5429.634950795878,-3.3001220613683717,-6.863492677792713,-0.619497596305958
2459905.7898732065,-3690.889640684335,1756.176870391521,-5454.495106119412,-3.029021123565043,-7.011612660230895,-0.20802876594392977
2459905.790568346,-3864.324733602249,1331.4064350833614,-5454.60516233002,-2.7442215517703983,-7.1280044594501115,0.20437422990256252
2459905.791263486,-4020.2753031965376,900.6115496311227,-5429.964622712161,-2.446998698195174,-7.212146887372729,0.6158592833007455
2459905.7919586254,-4158.034890150557,465.7412013580617,-5380.6841519164145,-2.1386825852533073,-7.26366010839921,1.024578051524367
2459905.792653765,-4276.978420582357,28.76290645410145,-5306.985121903148,-1.8206524958729267,-7.282307312785883,1.4286935654971316
2459905.7933489042,-4376.564937518733,-408.3456254030459,-5209.198774769974,-1.4943315998295572,-7.2679959412729565,1.8263875659703115
2459905.794044044,-4456.340304961464,-843.6063485251051,-5087.764577935566,-1.1611802957198483,-7.220778348605557,2.215869148782696
2459905.7947391835,-4515.9389049906395,-1275.0478372661553,-4943.228796344752,-0.822691564956056,-7.140852090302135,2.5953807217654763
2459905.795434323,-4555.085652641212,-1700.7151723766897,-4776.241972230403,-0.48038396492202845,-7.028559622201835,2.96320659286673
2459905.796129463,-4573.597283611668,-2118.6783289448617,-4587.5562586131055,-0.13579553563692448,-6.884387479858233,3.3176801598828507
2459905.7968246024,-4571.383331355464,-2527.040791765702,-4378.022249479359,0.20952267367161773,-6.708964900910198,3.6571912881028426
2459905.797519742,-4548.446710748598,-2923.9480708437213,-4148.585369716905,0.5540132301413948,-6.50306186460943,3.9801935795819023
2459905.7982148817,-4504.883899616473,-3307.59608124838,-3900.2818322276075,0.8961190787981012,-6.267586524593374,4.285211501482395
2459905.7989100213,-4440.88471051456,-3676.2393501383076,-3634.234171764896,1.2342904191547164,-6.003582012814698,4.570847336040872
2459905.7996051605,-4356.731709606869,-4028.198782701872,-3351.6465620134154,1.566991450387356,-5.712222799808455,4.835787739968184
2459905.8003003,-4252.798912986457,-4361.8703392740745,-3053.798772956884,1.8927082836716393,-5.3948093896518365,5.078810904185895
2459905.8009954398,-4129.550637755641,-4675.73107333465,-2742.041654588905,2.209954650641792,-5.052764316036646,5.298791636419024
2459905.8016905794,-3987.539379132159,-4968.347210061829,-2417.790377744107,2.51727982963985,-4.687625530645735,5.49470786893488
2459905.802385719,-3827.403528688064,-5238.380656297162,-2082.51827082207,2.8132753893387257,-4.301040075430806,5.665645839496171
2459905.8030808587,-3649.864627282183,-5484.5953409551485,-1737.7501642294897,3.096582048448706,-3.894756918139882,5.810804988040707
2459905.8037759983,-3455.7242103995254,-5705.8631059266945,-1385.0554561902438,3.3658963768607215,-3.4706191612764834,5.929502334819571
2459905.804471138,-3245.8602569989635,-5901.169110809412,-1026.040932564877,3.619977287037357,-3.0305556577089736,6.021176293225136
2459905.8051662776,-3021.2232560685006,-6069.616717083788,-662.3433759953331,3.857652264111795,-2.576572075202285,6.085389874736539
2459905.805861417,-2782.8319081652608,-6210.431820172976,-295.62200206529866,4.077823283923788,-2.110741460756416,6.121833248767491
2459905.8065565564,-2531.7686543895866,-6322.966535341085,72.44899116658345,4.2794722414408675,-1.6351946848743557,6.1303256302702005
2459905.807251696,-2269.174030187215,-6406.702627099099,440.18919956574666,4.461666628958394,-1.1521089078107654,6.110816468081217
2459905.8079468356,-1996.2424148934672,-6461.253577926422,805.9183703465762,4.623563426089153,-0.6636989361795311,6.063385879819509
2459905.8086419753,-1714.2158381581476,-6486.3667895575045,1167.9652335259332,4.7644138688160815,-0.17220516822689286,5.988244439810112
2459905.809337115,-1424.3783779309158,-6481.924725862679,1524.6750633519628,4.883567006363569,0.3201170255825223,5.885732188639428
2459905.8100322546,-1128.0501886150516,-6447.945481553282,1874.4174059426052,4.980472856966137,0.8110083071622434,5.756316945442482
2459905.810727394,-826.5813565980577,-6384.582690013413,2215.5936846108084,5.054685002545779,1.298216365322727,5.600591925323956
2459905.811422534,-521.3456172048631,-6292.124773204701,2546.644641923632,5.105862610512086,1.7795068223613646,5.419272686901041
2459905.8121176735,-213.73396761722844,-6170.993541158452,2866.0575792336044,5.133771877695841,2.2526739781965768,5.2131934417256085
2459905.8128128126,94.85158287121128,-6021.742262154883,3172.373155997305,5.138286902832652,2.7155510160180376,4.98330292492559
2459905.8135079523,403.0053320346859,-5845.052582055586,3464.1929271947815,5.119389982111186,3.1660214512697955,4.730658913823078
2459905.814203092,709.323135815523,-5641.731859919435,3740.1845293378237,5.077171335064111,3.602027130615623,4.456423791522613
2459905.8148982315,1012.4096969665424,-5412.70894105836,3999.0885936903405,5.011828339611515,4.021578938427876,4.161858120732172
2459905.815593371,1310.8847567882829,-5159.029847395971,4239.7242566103605,4.923664213875844,4.422765494385169,3.84831455013632
2459905.816288511,1603.389400213464,-4881.852850166775,4460.99449372163,4.813086219784446,4.80376168399711,3.5172312096486817
2459905.8169836504,1888.5922391325507,-4582.443045304476,4661.891047664949,4.680603405210639,5.1628366813588675,3.170124788951987
2459905.81767879,2165.195447087215,-4262.16646265143,4841.498931764617,4.526823913482405,5.498361444362707,2.808583345476944
2459905.8183739297,2431.940620194008,-3922.483741122748,4999.000494643671,4.3524518893724835,5.808815669077607,2.434258885039426
2459905.819069069,2687.614273593557,-3564.9436477211975,5133.6789508977035,4.1582841466214,6.092794014539259,2.0488600162955692
2459905.8197642085,2931.05396407004,-3191.1750130148503,5244.921878118535,3.945205817537265,6.349012700237237,1.6541431514324079
2459905.820459348,3161.15246705097,-2802.880740510889,5332.223356552652,3.714186995154282,6.576313666260034,1.2519061776212015
2459905.821154488,3376.863418098928,-2401.8291280807207,5395.186551193455,3.466277786941776,6.7736701069481455,0.8439794582203876
2459905.8218496274,3577.205810759023,-1989.8461013160277,5433.525338259525,3.2026037205391766,6.940190480188757,0.43221804610820724
2459905.822544767,3761.2683781319,-1568.8069768616992,5447.0655451256525,2.9243607644528713,7.075122173898615,0.018493593717778922
2459905.8232399067,3928.213667907559,-1140.6280217322803,5435.745703447906,2.632810102127385,7.177854632762642,-0.39531376803105184
2459905.8239350463,4077.281796362693,-707.257841178315,5399.617314112975,2.3292726721635475,7.247921945395945,-0.8073235658962294
2459905.824630186,4207.7938676827125,-270.66862741859444,5338.844623578734,2.015123485376496,7.285004889585958,-1.2156631208728168
2459905.825325325,4319.154977418746,167.15240475839698,5253.70397714608,1.6917859475654067,7.288932438633404,-1.6184754027315196
2459905.8260204648,4410.857209273026,604.2131232041918,5144.582375693882,1.3607248853833738,7.259682691425374,-2.013928197927426
2459905.8267156044,4482.4815258513845,1038.523687301044,5011.9761349875735,1.023441550206018,7.1973832306629735,-2.4002205333079893
2459905.827410744,4533.700035388355,1468.1066976076916,4856.488509153363,0.6814662737351749,7.102310947451842,-2.7755917376698105
2459905.8281058837,4564.27747113311,1891.0058482118045,4678.827098646408,0.3363520245277641,6.974891220481282,-3.1383290561253583
2459905.8288010233,4574.0723471628025,2305.2948053814584,4479.800739025588,-0.010332409057397915,6.815696492255515,-3.486775418500331
2459905.829496163,4563.037700442634,2709.0859818302492,4260.315927392199,-0.357009378413323,6.625444210543459,-3.819337058726217
2459905.8301913026,4531.22141117403,3100.5391679377476,4021.3727964418485,-0.7020994556141892,6.404994117882951,-4.134490949927916
2459905.830886442,4478.7660948573985,3477.8699802810725,3764.0606483344645,-1.0440286104591345,6.155344874152183,-4.430792015887124
2459905.8315815814,4405.908616710133,3839.35785055412,3489.553252443689,-1.38123523005033,5.877630195834993,-4.706879898041139
2459905.832276721,4312.97890530916,4183.354944965461,3199.10279838209,-1.7121782953535614,5.573113351690901,-4.961486314140118
2459905.8329718607,4200.398831288243,4508.292365496589,2894.03531297576,-2.0353432945185874,5.2431828528157975,-5.193440218799004
2459905.8336670003,4068.6801755875795,4812.6884397948015,2575.7438829785583,-2.3492503530465547,4.889345618653382,-5.401674419057526
2459905.83436214,3918.4223901912283,5095.155395854181,2245.682442503455,-2.6524611348911122,4.513220379461313,-5.585230783750042
2459905.8350572796,3750.309892613131,5354.405857903232,1905.3590728046665,-2.943585829555562,4.116530257469855,-5.743265136150746
2459905.835752419,3565.108946136018,5589.258878013688,1556.329024667661,-3.2212899476063215,3.701094734255554,-5.875051591698268
2459905.836447559,3363.664138840848,5798.645467711576,1200.187498079879,-3.4843008738634067,3.2688210438540235,-5.979986297997672
2459905.8371426985,3146.894477514331,5981.613596514335,838.5622162761281,-3.7314141277871924,2.8216950396750202,-6.057590539022623
2459905.8378378376,2915.7892749106272,6137.332532428545,473.1060790868746,-3.9614991337410714,2.361771903230206,-6.107513147140058
2459905.8385329773,2671.4029045761363,6265.097087127455,105.48846305941083,-4.173505356016446,1.8911648929738094,-6.129532360880233
2459905.839228117,2414.8507952486284,6364.330223801073,-262.6111091276358,-4.366466471029084,1.412036847817069,-6.123556655112666
2459905.8399232565,2147.303592646083,6434.586097973433,-629.5117880099078,-4.539505623630475,0.9265883517687038,-6.0896252032454035
2459905.840618396,1869.9818189143523,6475.551905501119,-993.5389918242663,-4.691839390792287,0.43704724330318356,-6.02790742127962
2459905.841313536,1584.15015017053,6487.049192226232,-1353.0321983365764,-4.822781374000776,-0.05434228407267947,-5.938701838789705
2459905.8420086754,1291.1114948458767,6469.034507881331,-1706.3526477552462,-4.931745239597992,-0.5453306056576077,-5.822434269436408
2459905.842703815,992.2009064430887,6421.599405161791,-2051.8909153489785,-5.018247193139163,-1.0336735346862702,-5.679655304267101
2459905.8433989547,688.7793649455156,6344.969789551817,-2388.074313995169,-5.081907880831918,-1.5171430604411922,-5.51103715831201
2459905.844094094,382.22766741023094,6239.504710156681,-2713.3738749696186,-5.1224536986552165,-1.993537567019542,-5.31737004531791
2459905.8447892335,73.93922612940489,6105.694143319918,-3026.312163962036,-5.139717647625953,-2.4606933707954695,-5.099557311188886
2459905.845484373,-234.68510502772665,5944.156895689739,-3325.468647699622,-5.133639379156091,-2.9164927395035556,-4.8586113616303495
2459905.846179513,-542.2442544931752,5755.637233723758,-3609.486943881481,-5.104264992385602,-3.358874729432017,-4.595647836180639
2459905.8468746524,-847.3430968231548,5541.0012765807405,-3877.080636677352,-5.051746159665482,-3.785843991815005,-4.311879986192969
2459905.847569792,-1148.5987557893545,5301.232793445988,-4127.038957634206,-4.976338800951638,-4.19547943894542,-4.008612562658036
2459905.8482649317,-1444.6468139622311,5037.428494971643,-4358.232089617412,-4.878401301541343,-4.585942420717146,-3.6872353860532856
2459905.8489600713,-1734.1474022885966,4750.792848890877,-4569.616076140888,-4.758392304242476,-4.955484392146475,-3.349216646991605
2459905.849655211,-2015.7911450582915,4442.632450806229,-4760.237321296577,-4.6168681077689095,-5.3024540599763315,-2.9960959834665544
2459905.85035035,-2288.3047583417333,4114.3502079831405,-4929.236562354247,-4.454479818481252,-5.625303795365535,-2.629477626434028
2459905.85104549,-2550.4573637015587,3767.4380218147494,-5075.852955280372,-4.27196960535202,-5.922596578074599,-2.2510221601918823
2459905.8517406294,-2801.064773918998,3403.4713343414896,-5199.4266029683495,-4.0701677539761745,-6.193010272398396,-1.8624406384821002
2459905.852435769,-3038.9953879094373,3024.101167290129,-5299.401786807983,-3.8499883675381703,-6.435343573072228,-1.465486167388997
2459905.8531309087,-3263.1749219239186,2631.046952921258,-5375.329160852962,-3.6124253359715075,-6.648520343388382,-1.0619466434783533
2459905.8538260483,-3472.591071111713,2226.0888924546402,-5426.86761461047,-3.3585479669940974,-6.831593688349561,-0.6536372081998492
2459905.854521188,-3666.29790199366,1811.0600844712078,-5453.785681844425,-3.0894963964611053,-6.9837495491513915,-0.24239267381106483
2459905.8552163276,-3843.4199630302887,1387.8384516327594,-5455.9624940599415,-2.806476790052689,-7.104309828128234,0.16994006873589265
